setting_name,include_labels,include_meshes,top_k,idx,gold,pred,first_answer,confidence,used_retrieval,t_self_ms,t_retrieve_ms,t_total_ms
no_labels_mesh,0,0,3,159,maybe,no,no,high,0,114.436,0.000,114.436
no_labels_mesh,0,0,3,160,no,yes,yes,high,0,660.039,0.000,660.039
no_labels_mesh,0,0,3,161,yes,maybe,maybe,medium,1,113.900,68.661,196.695
no_labels_mesh,0,0,3,162,yes,maybe,maybe,medium,1,114.167,68.616,196.807
no_labels_mesh,0,0,3,163,no,maybe,maybe,medium,1,114.925,67.883,204.724
no_labels_mesh,0,0,3,164,no,maybe,maybe,medium,1,114.760,68.752,198.589
no_labels_mesh,0,0,3,165,yes,maybe,maybe,medium,1,114.100,67.635,197.361
no_labels_mesh,0,0,3,166,yes,yes,maybe,medium,1,114.412,67.806,200.981
no_labels_mesh,0,0,3,167,yes,yes,yes,high,0,114.533,0.000,114.534
no_labels_mesh,0,0,3,168,no,yes,yes,high,0,660.237,0.000,660.238
no_labels_mesh,0,0,3,169,no,maybe,maybe,medium,1,114.867,69.009,202.902
no_labels_mesh,0,0,3,170,maybe,yes,yes,high,0,114.745,0.000,114.746
no_labels_mesh,0,0,3,171,no,no,no,high,0,114.565,0.000,114.565
no_labels_mesh,0,0,3,172,yes,yes,yes,high,0,659.923,0.000,659.923
no_labels_mesh,0,0,3,173,yes,yes,maybe,medium,1,114.610,67.838,197.011
no_labels_mesh,0,0,3,174,yes,maybe,maybe,medium,1,114.995,67.620,196.804
no_labels_mesh,0,0,3,175,yes,maybe,maybe,medium,1,114.740,67.761,194.551
no_labels_mesh,0,0,3,176,maybe,yes,yes,high,0,659.678,0.000,659.679
no_labels_mesh,0,0,3,177,yes,maybe,maybe,medium,1,115.307,67.638,201.707
no_labels_mesh,0,0,3,178,no,maybe,maybe,medium,1,114.472,68.627,204.999
no_labels_mesh,0,0,3,179,yes,maybe,maybe,medium,1,114.547,67.867,196.643
no_labels_mesh,0,0,3,180,no,maybe,maybe,medium,1,114.997,67.856,197.495
no_labels_mesh,0,0,3,181,no,maybe,maybe,medium,1,114.255,68.087,197.562
no_labels_mesh,0,0,3,182,yes,yes,yes,high,0,115.101,0.000,115.101
no_labels_mesh,0,0,3,183,yes,maybe,maybe,medium,1,114.474,68.858,199.642
no_labels_mesh,0,0,3,184,yes,yes,yes,high,0,114.431,0.000,114.431
no_labels_mesh,0,0,3,185,yes,yes,yes,high,0,660.602,0.000,660.603
no_labels_mesh,0,0,3,186,no,maybe,maybe,high,0,115.172,0.000,115.172
no_labels_mesh,0,0,3,187,maybe,maybe,maybe,low,1,114.293,67.953,195.527
no_labels_mesh,0,0,3,188,yes,maybe,maybe,medium,1,115.232,67.734,196.868
no_labels_mesh,0,0,3,189,no,maybe,maybe,medium,1,114.399,68.253,199.254
no_labels_mesh,0,0,3,190,no,maybe,maybe,medium,1,114.461,67.675,196.922
no_labels_mesh,0,0,3,191,no,maybe,maybe,medium,1,114.898,67.441,193.346
no_labels_mesh,0,0,3,192,yes,maybe,maybe,medium,1,114.855,67.111,193.483
no_labels_mesh,0,0,3,193,yes,maybe,maybe,medium,1,114.910,67.771,203.896
no_labels_mesh,0,0,3,194,no,yes,yes,high,0,114.583,0.000,114.584
no_labels_mesh,0,0,3,195,no,maybe,maybe,medium,1,114.238,67.820,197.249
no_labels_mesh,0,0,3,196,no,maybe,maybe,low,1,114.532,67.946,197.237
no_labels_mesh,0,0,3,197,maybe,maybe,maybe,medium,1,114.557,67.672,198.225
no_labels_mesh,0,0,3,198,yes,maybe,maybe,medium,1,114.939,67.218,192.468
no_labels_mesh,0,0,3,199,yes,maybe,maybe,medium,1,115.359,69.139,198.364
no_labels_mesh,0,0,3,200,yes,maybe,maybe,medium,1,114.377,67.594,197.853
no_labels_mesh,0,0,3,201,yes,no,no,high,0,114.670,0.000,114.671
no_labels_mesh,0,0,3,202,yes,maybe,maybe,medium,1,114.411,68.111,198.393
no_labels_mesh,0,0,3,203,maybe,yes,yes,high,0,114.959,0.000,114.959
no_labels_mesh,0,0,3,204,no,yes,maybe,medium,1,114.485,67.328,196.114
no_labels_mesh,0,0,3,205,no,maybe,maybe,medium,1,114.937,67.040,195.664
no_labels_mesh,0,0,3,206,no,yes,yes,high,0,114.596,0.000,114.597
no_labels_mesh,0,0,3,207,yes,maybe,maybe,medium,1,114.570,67.693,194.114
no_labels_mesh,0,0,3,208,yes,yes,yes,high,0,114.901,0.000,114.901
no_labels_mesh,0,0,3,209,yes,yes,yes,high,0,113.919,0.000,113.920
no_labels_mesh,0,0,3,210,yes,yes,yes,high,0,114.373,0.000,114.374
no_labels_mesh,0,0,3,211,no,yes,yes,high,0,114.483,0.000,114.483
no_labels_mesh,0,0,3,212,yes,maybe,maybe,medium,1,114.596,67.396,194.010
no_labels_mesh,0,0,3,213,yes,maybe,maybe,medium,1,115.495,68.964,202.950
no_labels_mesh,0,0,3,214,yes,maybe,maybe,medium,1,114.416,68.472,194.232
no_labels_mesh,0,0,3,215,yes,yes,yes,high,0,114.567,0.000,114.567
no_labels_mesh,0,0,3,216,no,no,no,high,0,114.665,0.000,114.666
no_labels_mesh,0,0,3,217,yes,yes,maybe,medium,1,114.397,67.787,197.689
no_labels_mesh,0,0,3,218,no,yes,yes,high,0,660.840,0.000,660.840
no_labels_mesh,0,0,3,219,yes,yes,no,medium,1,661.641,68.617,746.217
no_labels_mesh,0,0,3,220,yes,yes,yes,high,0,114.401,0.000,114.401
no_labels_mesh,0,0,3,221,no,maybe,maybe,medium,1,114.391,68.636,194.668
no_labels_mesh,0,0,3,222,no,yes,maybe,medium,1,114.328,67.447,196.798
no_labels_mesh,0,0,3,223,maybe,no,no,high,0,114.370,0.000,114.371
no_labels_mesh,0,0,3,224,no,no,no,high,0,114.276,0.000,114.276
no_labels_mesh,0,0,3,225,maybe,yes,yes,high,0,114.634,0.000,114.635
no_labels_mesh,0,0,3,226,yes,yes,maybe,medium,1,114.512,67.834,195.905
no_labels_mesh,0,0,3,227,no,yes,yes,high,0,114.614,0.000,114.614
no_labels_mesh,0,0,3,228,no,no,no,high,0,114.384,0.000,114.385
no_labels_mesh,0,0,3,229,maybe,maybe,maybe,medium,1,114.462,68.034,195.307
no_labels_mesh,0,0,3,230,no,maybe,maybe,medium,1,114.334,67.858,197.261
no_labels_mesh,0,0,3,231,yes,no,maybe,medium,1,115.017,68.950,205.486
no_labels_mesh,0,0,3,232,yes,maybe,maybe,medium,1,114.432,68.570,197.433
no_labels_mesh,0,0,3,233,yes,maybe,maybe,medium,1,114.671,67.878,200.282
no_labels_mesh,0,0,3,234,no,maybe,maybe,medium,1,114.591,67.967,197.104
no_labels_mesh,0,0,3,235,yes,yes,yes,high,0,114.588,0.000,114.588
no_labels_mesh,0,0,3,236,maybe,no,no,high,0,115.185,0.000,115.186
no_labels_mesh,0,0,3,237,yes,maybe,maybe,medium,1,114.559,67.904,195.784
no_labels_mesh,0,0,3,238,yes,maybe,maybe,medium,1,114.536,67.834,196.579
no_labels_mesh,0,0,3,239,maybe,maybe,maybe,medium,1,115.115,67.283,202.093
no_labels_mesh,0,0,3,240,yes,no,no,high,0,114.749,0.000,114.750
no_labels_mesh,0,0,3,241,yes,maybe,maybe,medium,1,114.964,69.496,203.407
no_labels_mesh,0,0,3,242,yes,maybe,maybe,medium,1,114.056,67.707,197.546
no_labels_mesh,0,0,3,243,maybe,yes,maybe,medium,1,115.171,67.318,197.462
no_labels_mesh,0,0,3,244,yes,maybe,maybe,medium,1,114.823,69.288,199.427
no_labels_mesh,0,0,3,245,maybe,yes,yes,high,0,114.172,0.000,114.173
no_labels_mesh,0,0,3,246,no,maybe,maybe,medium,1,114.469,68.611,198.528
no_labels_mesh,0,0,3,247,yes,yes,yes,high,0,114.709,0.000,114.710
no_labels_mesh,0,0,3,248,maybe,yes,yes,high,0,114.509,0.000,114.510
no_labels_mesh,0,0,3,249,yes,yes,yes,high,0,114.472,0.000,114.473
no_labels_mesh,0,0,3,250,no,maybe,maybe,medium,1,115.629,67.981,198.415
no_labels_mesh,0,0,3,251,yes,maybe,maybe,medium,1,115.047,67.333,195.246
no_labels_mesh,0,0,3,252,yes,yes,yes,high,0,660.865,0.000,660.865
no_labels_mesh,0,0,3,253,no,no,no,high,0,114.783,0.000,114.783
no_labels_mesh,0,0,3,254,no,maybe,maybe,medium,1,114.539,67.897,198.493
no_labels_mesh,0,0,3,255,no,maybe,maybe,medium,1,114.491,67.765,194.835
no_labels_mesh,0,0,3,256,maybe,yes,maybe,medium,1,114.880,67.911,194.535
no_labels_mesh,0,0,3,257,yes,yes,maybe,medium,1,115.144,67.141,197.612
no_labels_mesh,0,0,3,258,no,maybe,maybe,medium,1,114.739,67.831,197.643
no_labels_mesh,0,0,3,259,no,maybe,maybe,low,1,114.973,69.227,200.836
no_labels_mesh,0,0,3,260,no,yes,yes,high,0,114.426,0.000,114.427
no_labels_mesh,0,0,3,261,yes,maybe,maybe,medium,1,114.070,68.099,194.898
no_labels_mesh,0,0,3,262,yes,yes,maybe,medium,1,114.396,67.775,197.875
no_labels_mesh,0,0,3,263,no,maybe,maybe,low,1,115.076,66.982,195.011
no_labels_mesh,0,0,3,264,no,maybe,maybe,medium,1,114.154,68.196,198.450
no_labels_mesh,0,0,3,265,no,no,no,high,0,114.581,0.000,114.582
no_labels_mesh,0,0,3,266,yes,maybe,maybe,medium,1,114.171,68.586,199.509
no_labels_mesh,0,0,3,267,yes,maybe,maybe,medium,1,114.194,67.722,194.183
no_labels_mesh,0,0,3,268,maybe,yes,yes,high,0,114.494,0.000,114.495
no_labels_mesh,0,0,3,269,no,maybe,maybe,medium,1,114.698,67.262,198.958
no_labels_mesh,0,0,3,270,maybe,yes,yes,high,0,114.841,0.000,114.841
no_labels_mesh,0,0,3,271,yes,maybe,maybe,low,1,115.005,68.832,199.098
no_labels_mesh,0,0,3,272,yes,maybe,maybe,medium,1,114.375,67.554,199.818
no_labels_mesh,0,0,3,273,no,yes,maybe,medium,1,114.600,68.042,196.731
no_labels_mesh,0,0,3,274,yes,yes,yes,high,0,114.984,0.000,114.985
no_labels_mesh,0,0,3,275,no,yes,yes,high,0,114.191,0.000,114.191
no_labels_mesh,0,0,3,276,yes,maybe,maybe,medium,1,114.650,67.612,197.857
no_labels_mesh,0,0,3,277,yes,maybe,maybe,medium,1,114.304,68.795,205.152
no_labels_mesh,0,0,3,278,yes,maybe,maybe,medium,1,114.627,67.155,193.142
no_labels_mesh,0,0,3,279,yes,maybe,maybe,medium,1,115.511,68.656,196.180
no_labels_mesh,0,0,3,280,no,yes,yes,high,0,115.153,0.000,115.154
no_labels_mesh,0,0,3,281,yes,no,no,high,0,114.779,0.000,114.779
no_labels_mesh,0,0,3,282,maybe,yes,yes,high,0,114.379,0.000,114.380
no_labels_mesh,0,0,3,283,yes,maybe,maybe,medium,1,115.339,67.187,196.161
no_labels_mesh,0,0,3,284,yes,yes,maybe,medium,1,114.023,67.685,194.925
no_labels_mesh,0,0,3,285,yes,maybe,maybe,medium,1,114.998,67.627,198.493
no_labels_mesh,0,0,3,286,maybe,no,no,high,0,114.569,0.000,114.569
no_labels_mesh,0,0,3,287,no,yes,maybe,medium,1,114.961,67.049,197.913
no_labels_mesh,0,0,3,288,yes,maybe,maybe,low,1,114.351,67.679,202.727
no_labels_mesh,0,0,3,289,yes,maybe,maybe,medium,1,114.469,66.956,193.002
no_labels_mesh,0,0,3,290,no,maybe,maybe,low,1,114.846,67.623,196.319
no_labels_mesh,0,0,3,291,yes,maybe,maybe,medium,1,114.819,68.787,199.912
no_labels_mesh,0,0,3,292,maybe,maybe,maybe,medium,1,114.283,67.548,195.451
no_labels_mesh,0,0,3,293,no,maybe,maybe,medium,1,114.647,67.757,196.077
no_labels_mesh,0,0,3,294,maybe,yes,yes,high,0,114.504,0.000,114.504
no_labels_mesh,0,0,3,295,yes,maybe,maybe,low,1,114.297,67.753,197.973
no_labels_mesh,0,0,3,296,yes,maybe,maybe,medium,1,114.457,68.075,195.647
no_labels_mesh,0,0,3,297,yes,no,no,high,0,114.438,0.000,114.439
no_labels_mesh,0,0,3,298,no,yes,yes,high,0,113.594,0.000,113.595
no_labels_mesh,0,0,3,299,yes,yes,maybe,medium,1,114.571,67.789,201.331
no_labels_mesh,0,0,3,300,yes,maybe,maybe,medium,1,114.335,68.226,198.079
no_labels_mesh,0,0,3,301,yes,yes,yes,high,0,114.062,0.000,114.063
no_labels_mesh,0,0,3,302,no,maybe,maybe,medium,1,115.258,67.832,198.738
no_labels_mesh,0,0,3,303,no,maybe,maybe,medium,1,114.078,67.533,197.644
no_labels_mesh,0,0,3,304,yes,no,no,high,0,114.794,0.000,114.794
no_labels_mesh,0,0,3,305,yes,maybe,maybe,medium,1,114.536,67.879,201.089
no_labels_mesh,0,0,3,306,yes,yes,yes,high,0,114.158,0.000,114.158
no_labels_mesh,0,0,3,307,yes,yes,yes,high,0,659.869,0.000,659.869
no_labels_mesh,0,0,3,308,yes,no,no,high,0,115.242,0.000,115.242
no_labels_mesh,0,0,3,309,yes,maybe,maybe,medium,1,114.163,67.565,194.563
no_labels_mesh,0,0,3,310,maybe,yes,yes,high,0,114.599,0.000,114.600
no_labels_mesh,0,0,3,311,yes,yes,maybe,medium,1,113.673,67.551,198.922
no_labels_mesh,0,0,3,312,no,maybe,maybe,medium,1,114.794,68.653,203.856
no_labels_mesh,0,0,3,313,yes,maybe,maybe,medium,1,114.131,67.337,195.565
no_labels_mesh,0,0,3,314,yes,maybe,maybe,medium,1,114.658,68.533,198.270
no_labels_mesh,0,0,3,315,yes,maybe,maybe,medium,1,114.231,68.315,197.431
no_labels_mesh,0,0,3,316,no,maybe,maybe,medium,1,114.005,67.354,199.504
no_labels_mesh,0,0,3,317,yes,maybe,maybe,medium,1,114.611,67.660,199.767
no_labels_mesh,0,0,3,318,no,yes,yes,high,0,114.877,0.000,114.878
no_labels_mesh,0,0,3,319,yes,maybe,maybe,low,1,115.039,67.104,194.797
no_labels_mesh,0,0,3,320,yes,yes,yes,high,0,659.705,0.000,659.705
no_labels_mesh,0,0,3,321,no,no,no,high,0,115.191,0.000,115.192
no_labels_mesh,0,0,3,322,no,maybe,maybe,medium,1,114.341,67.747,193.386
no_labels_mesh,0,0,3,323,maybe,maybe,maybe,medium,1,114.876,68.817,196.981
no_labels_mesh,0,0,3,324,yes,yes,maybe,medium,1,114.405,69.226,198.605
no_labels_mesh,0,0,3,325,no,maybe,maybe,medium,1,114.791,67.333,197.858
no_labels_mesh,0,0,3,326,yes,no,no,high,0,114.823,0.000,114.824
no_labels_mesh,0,0,3,327,yes,yes,yes,high,0,114.360,0.000,114.360
no_labels_mesh,0,0,3,328,maybe,maybe,maybe,medium,1,114.412,68.219,197.295
no_labels_mesh,0,0,3,329,no,yes,yes,high,0,114.248,0.000,114.248
no_labels_mesh,0,0,3,330,yes,maybe,maybe,medium,1,114.247,68.103,197.056
no_labels_mesh,0,0,3,331,yes,no,no,high,0,114.064,0.000,114.065
no_labels_mesh,0,0,3,332,yes,yes,yes,high,0,114.192,0.000,114.193
no_labels_mesh,0,0,3,333,yes,yes,yes,high,0,114.230,0.000,114.230
no_labels_mesh,0,0,3,334,no,maybe,maybe,medium,1,114.427,68.047,197.363
no_labels_mesh,0,0,3,335,no,yes,yes,high,0,114.316,0.000,114.316
no_labels_mesh,0,0,3,336,no,yes,yes,high,0,114.729,0.000,114.729
no_labels_mesh,0,0,3,337,yes,maybe,maybe,medium,1,114.914,67.308,192.807
no_labels_mesh,0,0,3,338,yes,yes,yes,high,0,114.096,0.000,114.096
no_labels_mesh,0,0,3,339,yes,yes,yes,high,0,114.866,0.000,114.867
no_labels_mesh,0,0,3,340,yes,no,no,medium,1,661.574,67.832,745.190
no_labels_mesh,0,0,3,341,maybe,maybe,maybe,low,1,114.812,68.853,198.327
no_labels_mesh,0,0,3,342,no,maybe,maybe,medium,1,114.235,67.615,197.953
no_labels_mesh,0,0,3,343,no,yes,yes,high,0,114.812,0.000,114.813
no_labels_mesh,0,0,3,344,maybe,yes,maybe,medium,1,114.504,68.183,195.171
no_labels_mesh,0,0,3,345,no,maybe,maybe,medium,1,114.671,67.850,197.152
no_labels_mesh,0,0,3,346,maybe,yes,maybe,medium,1,114.577,68.894,195.047
no_labels_mesh,0,0,3,347,no,yes,maybe,medium,1,114.205,67.709,196.305
no_labels_mesh,0,0,3,348,yes,yes,maybe,medium,1,114.387,67.789,197.803
no_labels_mesh,0,0,3,349,yes,maybe,maybe,medium,1,114.450,68.194,209.093
no_labels_mesh,0,0,3,350,yes,maybe,maybe,medium,1,115.236,67.419,193.414
no_labels_mesh,0,0,3,351,no,maybe,maybe,medium,1,115.353,68.899,197.732
no_labels_mesh,0,0,3,352,yes,no,no,high,0,114.174,0.000,114.175
no_labels_mesh,0,0,3,353,maybe,yes,yes,high,0,114.483,0.000,114.483
no_labels_mesh,0,0,3,354,yes,maybe,maybe,medium,1,114.759,68.936,199.885
no_labels_mesh,0,0,3,355,yes,yes,yes,high,0,114.908,0.000,114.909
no_labels_mesh,0,0,3,356,maybe,maybe,maybe,medium,1,114.383,68.229,201.999
no_labels_mesh,0,0,3,357,no,yes,yes,high,0,114.422,0.000,114.423
no_labels_mesh,0,0,3,358,no,maybe,maybe,high,0,114.308,0.000,114.308
no_labels_mesh,0,0,3,359,no,yes,yes,high,0,114.676,0.000,114.676
no_labels_mesh,0,0,3,360,no,no,no,high,0,115.324,0.000,115.324
no_labels_mesh,0,0,3,361,yes,maybe,maybe,medium,1,114.575,68.653,197.001
no_labels_mesh,0,0,3,362,yes,no,no,high,0,114.140,0.000,114.140
no_labels_mesh,0,0,3,363,yes,yes,yes,high,0,661.083,0.000,661.083
no_labels_mesh,0,0,3,364,no,yes,maybe,medium,1,114.776,67.812,197.190
no_labels_mesh,0,0,3,365,no,maybe,maybe,medium,1,114.435,67.766,194.499
no_labels_mesh,0,0,3,366,no,yes,maybe,medium,1,114.755,67.234,195.067
no_labels_mesh,0,0,3,367,yes,maybe,maybe,medium,1,114.943,67.962,195.074
no_labels_mesh,0,0,3,368,yes,maybe,maybe,medium,1,114.293,68.667,198.176
no_labels_mesh,0,0,3,369,no,maybe,maybe,medium,1,114.547,67.784,196.956
no_labels_mesh,0,0,3,370,maybe,maybe,maybe,high,0,114.650,0.000,114.651
no_labels_mesh,0,0,3,371,yes,yes,maybe,medium,1,114.372,67.699,197.821
no_labels_mesh,0,0,3,372,yes,maybe,maybe,medium,1,114.437,67.869,197.916
no_labels_mesh,0,0,3,373,no,yes,yes,high,0,113.865,0.000,113.865
no_labels_mesh,0,0,3,374,no,maybe,maybe,medium,1,114.789,69.122,199.760
no_labels_mesh,0,0,3,375,no,maybe,maybe,medium,1,113.893,67.802,198.645
no_labels_mesh,0,0,3,376,yes,maybe,maybe,medium,1,114.749,67.826,198.060
no_labels_mesh,0,0,3,377,yes,maybe,maybe,medium,1,114.295,68.065,197.098
no_labels_mesh,0,0,3,378,yes,maybe,maybe,medium,1,114.451,67.690,198.586
no_labels_mesh,0,0,3,379,yes,maybe,maybe,medium,1,114.632,67.730,196.896
no_labels_mesh,0,0,3,380,no,maybe,maybe,medium,1,115.127,68.263,195.511
no_labels_mesh,0,0,3,381,no,yes,yes,high,0,660.191,0.000,660.192
no_labels_mesh,0,0,3,382,yes,yes,yes,high,0,114.651,0.000,114.652
no_labels_mesh,0,0,3,383,no,maybe,maybe,medium,1,114.714,67.806,201.756
no_labels_mesh,0,0,3,384,yes,maybe,maybe,medium,1,114.746,68.077,198.776
no_labels_mesh,0,0,3,385,maybe,maybe,maybe,medium,1,115.158,68.754,198.530
no_labels_mesh,0,0,3,386,maybe,maybe,maybe,medium,1,114.680,68.794,197.100
no_labels_mesh,0,0,3,387,no,maybe,maybe,medium,1,114.640,67.763,204.176
no_labels_mesh,0,0,3,388,yes,no,no,high,0,114.862,0.000,114.863
no_labels_mesh,0,0,3,389,yes,maybe,maybe,medium,1,114.549,68.815,195.175
no_labels_mesh,0,0,3,390,yes,yes,yes,high,0,113.933,0.000,113.934
no_labels_mesh,0,0,3,391,no,yes,yes,high,0,114.295,0.000,114.296
no_labels_mesh,0,0,3,392,no,maybe,maybe,medium,1,114.583,67.682,196.898
no_labels_mesh,0,0,3,393,no,maybe,maybe,medium,1,114.509,68.037,198.261
no_labels_mesh,0,0,3,394,yes,maybe,maybe,medium,1,114.764,68.583,199.265
no_labels_mesh,0,0,3,395,no,maybe,maybe,medium,1,114.948,67.638,198.116
no_labels_mesh,0,0,3,396,yes,maybe,maybe,medium,1,114.929,67.896,196.445
no_labels_mesh,0,0,3,397,yes,yes,yes,high,0,114.203,0.000,114.203
no_labels_mesh,0,0,3,398,yes,maybe,maybe,medium,1,114.240,68.082,196.591
no_labels_mesh,0,0,3,399,no,no,no,high,0,114.551,0.000,114.551
no_labels_mesh,0,0,3,400,yes,yes,yes,high,0,115.111,0.000,115.112
no_labels_mesh,0,0,3,401,no,maybe,maybe,medium,1,114.422,67.556,197.402
no_labels_mesh,0,0,3,402,yes,yes,yes,high,0,114.773,0.000,114.773
no_labels_mesh,0,0,3,403,yes,maybe,maybe,medium,1,114.187,67.570,195.248
no_labels_mesh,0,0,3,404,yes,yes,yes,high,0,114.810,0.000,114.810
no_labels_mesh,0,0,3,405,no,yes,yes,high,0,114.334,0.000,114.334
no_labels_mesh,0,0,3,406,yes,maybe,maybe,medium,1,114.048,67.744,198.344
no_labels_mesh,0,0,3,407,no,maybe,maybe,medium,1,115.072,68.599,199.339
no_labels_mesh,0,0,3,408,maybe,maybe,maybe,medium,1,114.829,67.708,198.142
no_labels_mesh,0,0,3,409,yes,maybe,maybe,medium,1,114.357,67.711,194.670
no_labels_mesh,0,0,3,410,yes,yes,yes,high,0,114.391,0.000,114.392
no_labels_mesh,0,0,3,411,yes,yes,yes,high,0,114.494,0.000,114.495
no_labels_mesh,0,0,3,412,yes,maybe,maybe,medium,1,114.565,67.098,193.448
no_labels_mesh,0,0,3,413,no,yes,yes,high,0,114.332,0.000,114.333
no_labels_mesh,0,0,3,414,no,yes,maybe,medium,1,114.524,67.591,195.243
no_labels_mesh,0,0,3,415,no,yes,yes,high,0,660.862,0.000,660.862
no_labels_mesh,0,0,3,416,yes,maybe,maybe,medium,1,115.047,67.255,195.776
no_labels_mesh,0,0,3,417,maybe,yes,maybe,medium,1,114.306,67.349,198.086
no_labels_mesh,0,0,3,418,yes,yes,maybe,medium,1,114.640,67.618,200.363
no_labels_mesh,0,0,3,419,no,no,no,high,0,114.686,0.000,114.686
no_labels_mesh,0,0,3,420,no,maybe,maybe,medium,1,114.374,67.639,197.275
no_labels_mesh,0,0,3,421,maybe,yes,maybe,medium,1,114.677,68.027,197.812
no_labels_mesh,0,0,3,422,yes,maybe,maybe,medium,1,114.838,68.440,200.245
no_labels_mesh,0,0,3,423,yes,maybe,maybe,medium,1,114.602,67.033,196.736
no_labels_mesh,0,0,3,424,yes,yes,maybe,medium,1,114.427,68.407,199.402
no_labels_mesh,0,0,3,425,yes,yes,yes,high,0,114.529,0.000,114.530
no_labels_mesh,0,0,3,426,no,maybe,maybe,medium,1,114.410,68.115,199.078
no_labels_mesh,0,0,3,427,yes,maybe,maybe,medium,1,113.971,67.400,196.087
no_labels_mesh,0,0,3,428,yes,maybe,maybe,medium,1,115.164,67.127,196.816
no_labels_mesh,0,0,3,429,no,maybe,maybe,medium,1,114.721,67.979,197.396
no_labels_mesh,0,0,3,430,yes,no,no,high,0,114.234,0.000,114.235
no_labels_mesh,0,0,3,431,yes,maybe,maybe,medium,1,114.215,67.854,195.669
no_labels_mesh,0,0,3,432,yes,maybe,maybe,medium,1,114.261,66.895,194.131
no_labels_mesh,0,0,3,433,no,yes,yes,high,0,114.574,0.000,114.574
no_labels_mesh,0,0,3,434,yes,yes,yes,high,0,659.202,0.000,659.203
no_labels_mesh,0,0,3,435,no,yes,yes,high,0,114.893,0.000,114.893
no_labels_mesh,0,0,3,436,yes,maybe,maybe,medium,1,114.687,67.682,196.918
no_labels_mesh,0,0,3,437,yes,yes,yes,high,0,114.587,0.000,114.588
no_labels_mesh,0,0,3,438,no,maybe,maybe,medium,1,114.974,67.149,193.149
no_labels_mesh,0,0,3,439,yes,maybe,maybe,medium,1,114.119,67.934,196.101
no_labels_mesh,0,0,3,440,yes,yes,yes,high,0,114.357,0.000,114.357
no_labels_mesh,0,0,3,441,no,yes,yes,high,0,659.961,0.000,659.961
no_labels_mesh,0,0,3,442,no,yes,yes,high,0,113.903,0.000,113.903
no_labels_mesh,0,0,3,443,no,maybe,maybe,medium,1,114.550,67.693,196.164
no_labels_mesh,0,0,3,444,yes,maybe,maybe,medium,1,114.531,67.686,196.034
no_labels_mesh,0,0,3,445,yes,yes,yes,high,0,114.170,0.000,114.171
no_labels_mesh,0,0,3,446,no,yes,yes,high,0,114.522,0.000,114.523
no_labels_mesh,0,0,3,447,no,yes,yes,high,0,114.545,0.000,114.546
no_labels_mesh,0,0,3,448,no,no,no,high,0,114.515,0.000,114.516
no_labels_mesh,0,0,3,449,no,maybe,maybe,medium,1,115.092,67.638,198.519
no_labels_mesh,0,0,3,450,yes,maybe,maybe,medium,1,114.585,67.916,202.156
no_labels_mesh,0,0,3,451,yes,maybe,maybe,medium,1,114.500,67.185,196.092
no_labels_mesh,0,0,3,452,yes,no,no,high,0,114.770,0.000,114.770
no_labels_mesh,0,0,3,453,no,maybe,maybe,medium,1,114.121,67.705,197.691
no_labels_mesh,0,0,3,454,yes,yes,yes,high,0,660.386,0.000,660.386
no_labels_mesh,0,0,3,455,no,yes,yes,high,0,114.638,0.000,114.638
no_labels_mesh,0,0,3,456,no,maybe,maybe,medium,1,114.533,68.398,199.135
no_labels_mesh,0,0,3,457,no,maybe,maybe,medium,1,114.435,67.775,195.573
no_labels_mesh,0,0,3,458,no,maybe,maybe,medium,1,114.850,67.693,193.619
no_labels_mesh,0,0,3,459,no,yes,maybe,medium,1,114.528,68.102,197.721
no_labels_mesh,0,0,3,460,no,yes,yes,high,0,659.740,0.000,659.740
no_labels_mesh,0,0,3,461,yes,maybe,maybe,medium,1,114.583,67.795,196.005
no_labels_mesh,0,0,3,462,no,maybe,maybe,medium,1,114.408,67.792,200.690
no_labels_mesh,0,0,3,463,no,maybe,maybe,medium,1,114.711,69.804,205.741
no_labels_mesh,0,0,3,464,yes,maybe,maybe,medium,1,114.432,67.650,200.642
no_labels_mesh,0,0,3,465,yes,yes,yes,high,0,114.208,0.000,114.208
no_labels_mesh,0,0,3,466,yes,yes,yes,high,0,115.221,0.000,115.222
no_labels_mesh,0,0,3,467,yes,yes,yes,high,0,660.099,0.000,660.100
no_labels_mesh,0,0,3,468,yes,yes,yes,high,0,114.690,0.000,114.691
no_labels_mesh,0,0,3,469,no,no,no,high,0,114.412,0.000,114.413
no_labels_mesh,0,0,3,470,yes,no,no,high,0,114.513,0.000,114.514
no_labels_mesh,0,0,3,471,yes,maybe,maybe,medium,1,115.139,68.654,197.738
no_labels_mesh,0,0,3,472,yes,maybe,maybe,medium,1,114.787,69.253,198.890
no_labels_mesh,0,0,3,473,yes,maybe,maybe,medium,1,114.491,68.756,202.347
no_labels_mesh,0,0,3,474,yes,maybe,maybe,medium,1,114.475,67.664,194.731
no_labels_mesh,0,0,3,475,yes,yes,yes,high,0,114.843,0.000,114.844
no_labels_mesh,0,0,3,476,yes,yes,maybe,medium,1,114.564,67.601,197.100
no_labels_mesh,0,0,3,477,yes,maybe,maybe,medium,1,114.874,67.875,198.829
no_labels_mesh,0,0,3,478,yes,yes,yes,high,0,114.268,0.000,114.269
no_labels_mesh,0,0,3,479,maybe,no,no,high,0,114.519,0.000,114.519
